date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:09	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	http://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from http://static1.squarespace.com/static/sitecss/5797de498419c2b3b97221ba/223/55f0aac0e4b0f0a5b7e0b22e/5797de498419c2b3b97221c1/326-05142015/1537828648323/site.css?&filterFeatures=false)
12:58:09	365/365	---M--	200	added ('OK')	image/png	etag:%22ff8cfaa9fda12a2207945f9f087336a4%22	http://static.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from http://static1.squarespace.com/static/sitecss/5797de498419c2b3b97221ba/223/55f0aac0e4b0f0a5b7e0b22e/5797de498419c2b3b97221c1/326-05142015/1537828648323/site.css?&filterFeatures=false)
12:58:09	1314/1314	---M--	200	added ('OK')	image/png	etag:%22a97813aa1c8a5764999edfb5a5295281%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from http://static1.squarespace.com/static/sitecss/5797de498419c2b3b97221ba/223/55f0aac0e4b0f0a5b7e0b22e/5797de498419c2b3b97221c1/326-05142015/1537828648323/site.css?&filterFeatures=false)
12:58:10	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	http://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from http://static1.squarespace.com/static/sitecss/5797de498419c2b3b97221ba/223/55f0aac0e4b0f0a5b7e0b22e/5797de498419c2b3b97221c1/326-05142015/1537828648323/site.css?&filterFeatures=false)
12:58:10	3058/3058	---M--	200	added ('OK')	image/png	etag:%22ded0a290e2e96c4be582284ff77b1358%22	http://static.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from http://static1.squarespace.com/static/sitecss/5797de498419c2b3b97221ba/223/55f0aac0e4b0f0a5b7e0b22e/5797de498419c2b3b97221c1/326-05142015/1537828648323/site.css?&filterFeatures=false)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.43.delayed	(from https://mentor-demo.squarespace.com/search)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.44.delayed	(from https://mentor-demo.squarespace.com/search)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.45.delayed	(from https://mentor-demo.squarespace.com/search)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.46.delayed	(from https://mentor-demo.squarespace.com/search)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.47.delayed	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.48.delayed	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.49.delayed	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:10	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.4a.delayed	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:11	328628/328628	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202019%2011:58:11%20GMT	https://static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6d080b3db2bbb29fb2b7d/1473695879600/donate-p1423864649-6-2500x3333.jpg	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6d080b3db2bbb29fb2b7d/1473695879600/donate-p1423864649-6-2500x3333.jpg	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:11	201995/201995	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202019%2011:58:11%20GMT	https://static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6cf8620099e32e859c9b7/1473695632614/donate-p1423857195-6-2500x3333.jpg	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6cf8620099e32e859c9b7/1473695632614/donate-p1423857195-6-2500x3333.jpg	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.4e.delayed	(from https://mentor-demo.squarespace.com/our-vision-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.4f.delayed	(from https://mentor-demo.squarespace.com/our-vision-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.50.delayed	(from https://mentor-demo.squarespace.com/our-vision-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.51.delayed	(from https://mentor-demo.squarespace.com/our-vision-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.52.delayed	(from https://mentor-demo.squarespace.com/mentor-team-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.53.delayed	(from https://mentor-demo.squarespace.com/mentor-team-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.54.delayed	(from https://mentor-demo.squarespace.com/mentor-team-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.55.delayed	(from https://mentor-demo.squarespace.com/mentor-team-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.56.delayed	(from https://mentor-demo.squarespace.com/careers-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.57.delayed	(from https://mentor-demo.squarespace.com/careers-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.58.delayed	(from https://mentor-demo.squarespace.com/careers-mentor)
12:58:12	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.59.delayed	(from https://mentor-demo.squarespace.com/careers-mentor)
12:58:12	291478/291478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jun%202019%2011:58:11%20GMT	https://static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6cf99d482e9502700df5d/1473695648526/home-p1423939271-6-2500x3333-tones-1.jpg	C:/My%20Web%20Sites/SESH_crowdsourcing_template/static1.squarespace.com/static/5797de498419c2b3b97221ba/57d6cf86b3db2bbb29fb1eb5/57d6cf99d482e9502700df5d/1473695648526/home-p1423939271-6-2500x3333-tones-1.jpg	(from https://mentor-demo.squarespace.com/donate-mentor)
12:58:13	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.5b.delayed	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:13	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.5c.delayed	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:13	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.5d.delayed	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:13	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.5e.delayed	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:13	27328/27328	---M--	200	added ('OK')	application/rss+xml	etag:W/%229ff3986ee7f5a61ad7ffdbbb00302c9e%22	https://mentor-demo.squarespace.com/news-mentor?format=RSS	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentorcecb	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:14	62040/62040	---MCZ	200	added ('OK')	text/html	etag:W/%228da2a3b9a6fa6cd582ad952ae6cb8fcc-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:15	66734/66734	---MCZ	200	added ('OK')	text/html	etag:W/%22d7ed1b9ea087112c2d763e561b0b4311-gzip%22	https://mentor-demo.squarespace.com/news-mentor?author=54b41410e4b0dfd3c7709dc6	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor01a7.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:16	63069/63069	---MCZ	200	added ('OK')	text/html	etag:W/%2240212d4b2c9f3deed7f0b4b98c096887-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/etiam-scelerisque-turpis-quis-sem-volutpat.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:17	63027/63027	---MCZ	200	added ('OK')	text/html	etag:W/%2241a35bfdd8d9f79d178641e5debf039c-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/vitae-euismod-leo-hendrerit.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:18	63006/63006	---MCZ	200	added ('OK')	text/html	etag:W/%22c88a1427453f0f48c1bb3e22c2d447df-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/pellentesque-lacinia-felis-sit-amet-ex-mattis.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:19	63003/63003	---M-Z	200	added ('OK')	text/html	etag:W/%22d4d0d474a549a41491b13cabd6358f8d%22	https://mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/fusce-rhoncus-vulputate-ex-eget-lacinia-orci.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:20	63065/63065	---MCZ	200	added ('OK')	text/html	etag:W/%228e46a3235e7b2609507c4e65909ce8c5-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/duis-suscipit-neque-quis-rhoncus-interdum.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:21	61752/61752	---M-Z	200	added ('OK')	text/html	etag:W/%2237fc6782dc27a2b275123a91f2df97b9%22	https://mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/donec-eu-ornare-augue.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:22	61364/61364	---MCZ	200	added ('OK')	text/html	etag:W/%22d69ba1024939bca1ddc027cbe37ea9e7-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/vel-fringilla-neque-pellentesque.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:22	61891/61891	---M-Z	200	added ('OK')	text/html	etag:W/%225ae431269fe1904d7ff853d985e85602%22	https://mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/7/viverra-libero-a-efficitur.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:23	62023/62023	---M-Z	200	added ('OK')	text/html	etag:W/%22ec425a34a10002f75ade6da78f4bbf86%22	https://mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/7/27/posuere-at-semper-sed-elit.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:24	62175/62175	---M-Z	200	added ('OK')	text/html	etag:W/%223a34935c4a8937b46f28ed1e604720bc%22	https://mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/7/27/etiam-scelerisque-turpis-quis-sem-volutpat.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.6c.delayed	(from https://mentor-demo.squarespace.com/contact-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.6d.delayed	(from https://mentor-demo.squarespace.com/contact-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.6e.delayed	(from https://mentor-demo.squarespace.com/contact-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.6f.delayed	(from https://mentor-demo.squarespace.com/contact-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.70.delayed	(from https://mentor-demo.squarespace.com/campaign-1-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.71.delayed	(from https://mentor-demo.squarespace.com/campaign-1-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.72.delayed	(from https://mentor-demo.squarespace.com/campaign-1-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.73.delayed	(from https://mentor-demo.squarespace.com/campaign-1-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.74.delayed	(from https://mentor-demo.squarespace.com/campaign-2-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.75.delayed	(from https://mentor-demo.squarespace.com/campaign-2-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.76.delayed	(from https://mentor-demo.squarespace.com/campaign-2-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.77.delayed	(from https://mentor-demo.squarespace.com/campaign-2-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.78.delayed	(from https://mentor-demo.squarespace.com/campaign-3-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.79.delayed	(from https://mentor-demo.squarespace.com/campaign-3-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.7a.delayed	(from https://mentor-demo.squarespace.com/campaign-3-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.7b.delayed	(from https://mentor-demo.squarespace.com/campaign-3-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.7c.delayed	(from https://mentor-demo.squarespace.com/campaign-4-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.7d.delayed	(from https://mentor-demo.squarespace.com/campaign-4-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.7e.delayed	(from https://mentor-demo.squarespace.com/campaign-4-mentor)
12:58:25	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.7f.delayed	(from https://mentor-demo.squarespace.com/campaign-4-mentor)
12:58:26	61208/61208	---MCZ	200	added ('OK')	text/html	etag:W/%229aaa1c48578a8e6a5959ce17148a13da-gzip%22	https://mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/news-mentor/2016/7/27/duis-suscipit-neque-quis-rhoncus-interdum.html	(from https://mentor-demo.squarespace.com/news-mentor)
12:58:26	756/756	---M--	200	added ('OK')	application/rss+xml	etag:W/%222b6444490b7aea89c9b449e95b79e54b%22	https://mentor-demo.squarespace.com/annual-report-mentor?format=RSS	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/annual-report-mentorcecb	(from https://mentor-demo.squarespace.com/annual-report-mentor)
12:58:26	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.81.delayed	(from https://mentor-demo.squarespace.com/annual-report-mentor)
12:58:26	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.82.delayed	(from https://mentor-demo.squarespace.com/annual-report-mentor)
12:58:26	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.83.delayed	(from https://mentor-demo.squarespace.com/annual-report-mentor)
12:58:26	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.84.delayed	(from https://mentor-demo.squarespace.com/annual-report-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.85.delayed	(from https://mentor-demo.squarespace.com/success-stories-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.86.delayed	(from https://mentor-demo.squarespace.com/success-stories-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.87.delayed	(from https://mentor-demo.squarespace.com/success-stories-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.88.delayed	(from https://mentor-demo.squarespace.com/success-stories-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.89.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.8a.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.8b.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:27	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.8c.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:27	51304/51304	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224625297c2528cffab1d97c93a8d4f7c8%22	https://mentor-demo.squarespace.com/campaign-1	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaign-1.8d.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:28	51304/51304	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224625297c2528cffab1d97c93a8d4f7c8%22	https://mentor-demo.squarespace.com/campaign-2	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaign-2.8e.delayed	(from https://mentor-demo.squarespace.com/become-a-sponsor-mentor)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.8f.delayed	(from https://mentor-demo.squarespace.com/home-impact-mentor)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.90.delayed	(from https://mentor-demo.squarespace.com/home-impact-mentor)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.91.delayed	(from https://mentor-demo.squarespace.com/home-impact-mentor)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/ways-to-help-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/ways-to-help-mentor.92.delayed	(from https://mentor-demo.squarespace.com/home-impact-mentor)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/about-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/about-mentor.93.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/campaigns-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/campaigns-mentor.94.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula)
12:58:29	0/-1	---M--	302	error ('')			https://mentor-demo.squarespace.com/impact-mentor	C:/My%20Web%20Sites/SESH_crowdsourcing_template/mentor-demo.squarespace.com/impact-mentor.95.delayed	(from https://mentor-demo.squarespace.com/news-mentor/2016/eu-scelerisque-nisi-vehicula)
